type,format,identifier,references
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/CSUHASNRSU/ffts/XC129767-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/CSUHASNRSU/XC129767-P_subvinacea%201747%20%20OHM004A%20Bremen-La%20Popa%2011nov2007.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/ECOQJFBNFA/XC128851-LS_30585_Collared_Dove_SM_060413_Ashley_Fisher.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/ECOQJFBNFA/ffts/XC128851-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/XC126419-White-tipped%20DoveGM2.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC126419-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/OUALYKRAJY/ffts/XC129618-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/OUALYKRAJY/XC129618-tortoradalcollare03.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/CSUHASNRSU/XC128464-OCA%20117%20Patagioenas%20cayanenis.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/CSUHASNRSU/ffts/XC128464-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/EICLYDGEKS/ffts/XC130238-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/EICLYDGEKS/XC130238-LEPTruf_2indiv_Xixa_20120330_112809.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC127706-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/WOPIRNCCSX/XC127706-Plumbeous%20Pigeon%20%28Tipishca-2013-02-20-05h40%29%20LS111170.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC127577-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/RGSEIIJGHA/XC127577-VinaceousDove_Ouagadougou_20130317_102052_edited.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/CSUHASNRSU/ffts/XC130005-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/CSUHASNRSU/XC130005-P_subvinacea%202233%20PBB4A%200715h%204ind.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC125816-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/RGSEIIJGHA/XC125816-Ring-neckedDove_Simonga_20130306_061733_edited.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/XC126433-White-wined%20DoveCR1.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC126433-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/RJNSQXBIJE/XC127196-13.%20Patagioenas%20plumbea%20XC.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/RJNSQXBIJE/ffts/XC127196-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/XC126420-White-tipped%20DoveGM3.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC126420-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/ILUHRFXDNU/XC127408-Inca%20Dove.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/ILUHRFXDNU/ffts/XC127408-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/UBZMIPGNRT/XC123415-WWDO_LS111284.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/UBZMIPGNRT/ffts/XC123415-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/RJNSQXBIJE/ffts/XC126894-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/RJNSQXBIJE/XC126894-4.1%20Patagioenas%20plumbea%20XC.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC126978-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/XC126978-Leptotila%20megalura121231_T531.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/GNEWSLMDAM/ffts/XC125290-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/GNEWSLMDAM/XC125290-Bar-shouldered%20Dove%20CH%2012_3_13PG.MP3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/RJNSQXBIJE/XC124178-7.%20Patagioenas%20speciosa%20XC.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/RJNSQXBIJE/ffts/XC124178-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC123937-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC123937-Zenaida%20auriculata_Piracicaba_1113.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC126741-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/RGSEIIJGHA/XC126741-Ring-neckedDove_Chaminuka_20130308_174508_edited.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC125921-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/XC125921-IncaDoveGM1.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/KTLCZCRCQX/ffts/XC124535-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/KTLCZCRCQX/XC124535-20110902-0610-1059-BR-MG-Pantanal%20Wildlife%20Center-Scaled%20Dove.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/CDTGHVBGZP/ffts/XC12591-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/CDTGHVBGZP/Common%20Ground-Dove2006-12-17-2.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/EICLYDGEKS/ffts/XC126733-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/EICLYDGEKS/XC126733-GEOTmont_song_Xixa_20120207_162844.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC126418-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/XC126418-White-tipped%20DoveGM1.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/TLPLNAINFU/XC129087-STE-033RedEyedDove_nairobi.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/TLPLNAINFU/ffts/XC129087-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/XC125582-Blue%20Ground%20DoveGM1.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC125582-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ffts/XC125503-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/BPSDQEOJWG/XC125503-Ashy-headed-Green-Pigeon-song-%282012-12-31%2016.30%29-LS112715.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/RDRHSLUBZP/XC122545-130217_31_Columba_bollii.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/RDRHSLUBZP/ffts/XC122545-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/RJNSQXBIJE/ffts/XC126750-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/RJNSQXBIJE/XC126750-18.%20Patagioenas%20plumbea%20XC.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/KTLCZCRCQX/ffts/XC124536-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/KTLCZCRCQX/XC124536-20110902-0614-1060-BR-MG-Pantanal%20Wildlife%20Center-Picazuro%20Pigeon_song.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/RGSEIIJGHA/XC126739-Ring-neckedDove_Chaminuka_20130309_060728_edited.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC126739-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ffts/XC124399-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/BPSDQEOJWG/XC124399-Red-Collared-Dove-song-2012-12-27%2015.12-LS112648.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC125461-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/RGSEIIJGHA/XC125461-Black-billedWoodDove_Ouagadougou_20130317_edited.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/RJNSQXBIJE/ffts/XC124185-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/RJNSQXBIJE/XC124185-15.%20Patagioenas%20speciosa%20XC.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC121991-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/XC121991-Ptilinopus_regina_xanthogastor-FL%20song%20Tanimbar%20km45%2019Aug12%20LS112305%2B06.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/RJNSQXBIJE/ffts/XC126751-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/RJNSQXBIJE/XC126751-21.%20Patagioenas%20plumbea%20XC.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC121818-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/XC121818-Treron_teysmannii-FL%20calls%20Sumba12Aug12%20%20LS112116.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC121832-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/XC121832-Ducula_lacernulata_sasakensis-FL%20calls%20S%20of%20Ruteng%2C%20Flores%2013Aug12%20LS112161.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC125562-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/RGSEIIJGHA/XC125562-Emerald-spottedWoodDove_PioneerCamp_20130303_edited.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/RJNSQXBIJE/ffts/XC124882-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/RJNSQXBIJE/XC124882-19.%20Patagioenas%20plumbea%20-%20XC.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC126422-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/XC126422-White-tipped%20DoveGM4.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/RJNSQXBIJE/XC124883-20.%20Patagioenas%20plumbea%20-%20XC.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/RJNSQXBIJE/ffts/XC124883-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/XC122143-Macropygia_magna_timorlaoensis-FL%20X%20songTanimbar%20site3%2020Aug12%20LS112377.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC122143-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ffts/XC124409-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/BPSDQEOJWG/XC124409-Spotted-Dove-song-2012-12-26%2008.21-LS112626.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC121729-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/XC121729-Streptopelia_chinensis-FL%20X%20song%20Sumba%2012Aug12%20LS112109.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC121851-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/XC121851-Ptilinopus_regina_xanthogastor-FL%20song%20Tanimbar%20km45%2019Aug12%20LS112291.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/RJNSQXBIJE/XC124177-6.1.%20Patagioenas%20speciosa%20XC.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/RJNSQXBIJE/ffts/XC124177-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/KTLCZCRCQX/ffts/XC124534-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/KTLCZCRCQX/XC124534-20110902-0610-1059-BR-MG-Pantanal%20Wildlife%20Center-Picazuro%20Pigeon_calls.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/KTLCZCRCQX/XC119967-20110430-0823-1411-EC-ZA-Copalinga-White-throated%20Quail-Dove.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/KTLCZCRCQX/ffts/XC119967-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC123801-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC123801-Leptotila%20verreauxi_Piracicaba_1112.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC123192-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC123192-Columbina%20talpacoti_Piracicaba_1074.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/HEYJSRUDZZ/ffts/XC120785-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/HEYJSRUDZZ/XC120785-Ruddy%20Pigeon_20120321_090711_prep.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC122029-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/XC122029-Ducula_concinna-FL%20X%20Tanimbar%20Site2%2019Aug12%20LS112334.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC122142-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/XC122142-Macropygia_magna_timorlaoensis-FL%20X%20songTanimbar%20site3%2020Aug12%20LS112371.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/KTLCZCRCQX/XC124604-20110902-1056-1079-BR-MG-Pantanal%20Wildlife%20Center-White-tipped%20Dove.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/KTLCZCRCQX/ffts/XC124604-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC121132-Geotrigon%20montana_Itaituba_1175.MP3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC121132-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/DABODLPUPA/ffts/XC122528-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/DABODLPUPA/XC122528-2012-07-09-Dusky%20Pigeon%20EcW-SOlmstead.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/HEYJSRUDZZ/XC120566-Plumbeous%20Pigeon_20120403_102409_prep.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/HEYJSRUDZZ/ffts/XC120566-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC122214-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/XC122214-Ducula_rosacea-FL%20X%20song%20Tanimbar%20km45%2019Aug12%20LS112330.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/XC122219-Ptilinopus_wallacei-FL%20song%20Tanimbar%20site3%2021Aug12%20LS112435.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC122219-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC121833-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/XC121833-Ducula_lacernulata_sasakensis-FL%20song%20S%20of%20Ruteng%2C%20Flores%2013Aug12%20LS112163.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/KTLCZCRCQX/XC120216-20110509-0731-1002-PE-LA-Chaparri-West%20Peruvian%20Dove.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/KTLCZCRCQX/ffts/XC120216-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/XC121853-Ptilinopus_wallacei-FL%20song%20Tanimbar%20km45%2019Aug12%20LS112295.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC121853-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC119545-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC119545-Patagioenas%20plumbea_Itaituba_1036.MP3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/XC121820-Treron_teysmannii-FL%20song%20Sumba%2012Aug12%20%20LS112109.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC121820-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC121992-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/XC121992-Ptilinopus_wallacei-FL%20song%20Tanimbar%20km45%2019Aug12%20LS112307.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC121252-Patogoenias%20subvinacea_Ananas.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC121252-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC121994-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/XC121994-Ptilinopus_wallacei-FL%20song%20Tanimbar%20km45%2019Aug12%20LS112309.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/BWGNIOJXYX/XC121537-sppi_wnsw1.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/BWGNIOJXYX/ffts/XC121537-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC122130-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/XC122130-Geopelia_maugei-FL%20X%20song%20Tanimbar%20km45%2019Aug12%20LS112310.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/RDRHSLUBZP/ffts/XC122544-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/RDRHSLUBZP/XC122544-130217_30_Columba_junoniae.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/UBZMIPGNRT/XC123368-White-winged_Dove_1_SouthLlanoRiverSP.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/UBZMIPGNRT/ffts/XC123368-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/KTLCZCRCQX/XC120281-20110510-1037-1043-PE-LA-Chaparri-Croaking%20Ground-Dove_closer%20croaks.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/KTLCZCRCQX/ffts/XC120281-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/HEYJSRUDZZ/ffts/XC120789-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/HEYJSRUDZZ/XC120789-Ruddy%20Pigeon_20120320_150730_prep.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/XC122030-Ducula_concinna-FL%20X%20Tanimbar%20Site2%2019Aug12%20LS112333%2B336.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC122030-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/UBZMIPGNRT/XC123412-WWDO_LS111279.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/UBZMIPGNRT/ffts/XC123412-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/RJNSQXBIJE/XC120069-37.%20Leptotila%20verreauxi%20XC.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/RJNSQXBIJE/ffts/XC120069-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/XRABICUARW/ffts/XC11965-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/XRABICUARW/R09_0529-Scaled-Pigeon.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/TZWQJUGVHP/ffts/XC120930-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/TZWQJUGVHP/XC120930-Zenaida%20meloda%20%28cuculi%29_Atacama.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC119546-Patagioenas%20subvinacea_Itaituba_1103.MP3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC119546-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC119332-Columbina%20squamata_Banhado_1274.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC119332-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC121836-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/XC121836-Columba_vitiensis_metallica-FL%20X%20song%20S%20of%20Ruteng%2C%20Flores%2013Aug12%20LS112171%2B72.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/HEYJSRUDZZ/XC121001-Collared%20Dove_20120305_083626_prep.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/HEYJSRUDZZ/ffts/XC121001-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/WMCVMVFULW/ffts/XC121419-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/WMCVMVFULW/XC121419-20120323_0807_White-bellied_Pigeon.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/HEYJSRUDZZ/ffts/XC120689-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/HEYJSRUDZZ/XC120689-Dusky%20Pigeon_20120323_093138_prep.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/KTLCZCRCQX/ffts/XC120129-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/KTLCZCRCQX/XC120129-20110502-1622-1443-EC-ZA-Copalinga-Plumbeous%20Pigeon_coos.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/ffts/XC118360-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/XAMHIHFTZG/XC118360-tortoradalcollare.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC120103-Patagioenas%20cayanensis_Careiro_1248.MP3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC120103-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/KGEYTTXVDR/XC121669-Zenaida%20asiatica_LA_San%20Salvador_El%20Salvador_feb2013.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/KGEYTTXVDR/ffts/XC121669-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/HEYJSRUDZZ/ffts/XC120693-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/HEYJSRUDZZ/XC120693-Pallid%20Dove_20120323_125840.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/KTLCZCRCQX/XC120122-20110501-1110-1427-EC-ZA-Copalinga-Plumbeous%20Pigeon_song.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/KTLCZCRCQX/ffts/XC120122-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/KTLCZCRCQX/XC118028-20110418-0629-1291-EC-PI-Mindo%20environs-Ruddy%20Pigeon%20calls%20and%20purrs.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/KTLCZCRCQX/ffts/XC118028-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/KTLCZCRCQX/ffts/XC120123-large.png,
